,Name,NCode,Series,SCode,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,id_Name,id_Rating,Key
941,India,IND,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,9679268976.8,10513120720.3,11651438629.8,12575090794.8,13615327138.4,14830697348.6,15869249175.3,17492384895.1,18438398267.7,19259340033.5,21021414223.2,22675064957.4,24685418438.3,29913786295.9,35426751690.1,43638332928.6,50252080923.5,64637800566.1,72156192610.5,74183986392.8,76714966181.5,82803139952.3,89600797344.0,86344462374.7,85878867453.6,88342208510.6,93706497935.0,94885176896.5,96781987974.9,95902046811.4,100722537163.6,111545423184.6,115722622000.4,111405902598.6,133403766763.4,166888120407.0,182241195718.7,203472565532.0,227852907387.3,250239597806.8,293112786006.4,328412503286.0,366169347893.8,391749967267.5,366221107921.7,408198426967.3,411573495724.2,448589821543.8,455789825629.9,475076360146.0,16,60,941
942,India,IND,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,100000000.0,139100000.0,267000000.0,277000000.0,295000000.0,295000000.0,348000000.0,335000000.0,336000000.0,873000000.0,1029000000.0,1185000000.0,1341000000.0,1497000000.0,1388123000.0,1652372000.0,1473113000.0,1551000000.0,1488016000.0,1545370000.0,1204960000.0,1769970000.0,6426520000.0,6618200000.0,7382036000.0,9208043000.0,8409214000.0,7943879000.0,15586000000.0,16924112000.0,18670394000.0,47872860000.0,50843133000.0,56679772000.0,73360730000.0,96980458000.0,105924840000.0,118179578000.0,127289639000.0,142313869000.0,173217995000.0,206950691000.0,213654172000.0,229444505000.0,213247629000.0,225284025000.0,231178894000.0,256729144000.0,263177300000.0,269971637000.0,16,60,942
943,India,IND,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,9579268976.8,10374020720.3,11384438629.8,12298090794.8,13320327138.4,14535697348.6,15521249175.3,17157384895.1,18102398267.7,18386340033.5,19992414223.2,21490064957.4,23344418438.3,28416786295.9,34038628690.1,41985960928.6,48778967923.5,63086800566.1,70668176610.5,72638616392.8,75510006181.5,81033169952.3,83174277344.0,79726262374.7,78496831453.6,79134165510.6,85297283935.0,86941297896.5,81195987974.9,78977934811.4,82052143163.6,63672563184.6,64879489000.4,54726130598.6,60043036763.4,69907662407.0,76316355718.7,85292987532.0,100563268387.3,107925728806.8,119894791006.4,121461812286.0,152515175893.8,162305462267.5,152973478921.7,182914401967.3,180394601724.2,191860677543.8,192612525629.9,205104723146.0,16,60,943
944,India,IND,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,350000000.0,378000000.0,437000000.0,473000000.0,499000000.0,432000000.0,651000000.0,698000000.0,1271000000.0,1597000000.0,2397000000.0,3338000000.0,3672000000.0,4358000000.0,4946000000.0,5673000000.0,6358000000.0,7501000000.0,8544000000.0,7070000000.0,6340000000.0,3626000000.0,4264000000.0,5049000000.0,6726000000.0,5046000000.0,4329000000.0,3933000000.0,3462000000.0,2742000000.0,4093000000.0,6327001000.0,6864000000.0,8816000000.0,25097000000.0,36093000000.0,43821387000.0,46603000000.0,56448000000.0,78052000000.0,93349000000.0,92706062000.0,85574341000.0,81562824000.0,83932884000.0,97608593000.0,103923910000.0,106779537000.0,103533102000.0,114629265000.0,16,60,944
945,India,IND,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,0.0,0.0,0.0,10326246.71,7706430.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73537638.39,-276512438.97,-550019384.37,-890688166.02,-2026439031.09,-2186732315.38,-3464411051.97,-2587058630.28,-2089233597.06,-3074684332.48,-4073961343.3,-3947895991.54,-2444138426.16,-3592188066.41,-4628652265.34,-5992285935.5,-8201628957.62,-24149749829.71,-19485789182.69,-11428785745.78,-23890659988.14,-15442447342.91,-26388082470.29,-22890162761.02,-36495216490.72,-39411278940.25,-28875941053.31,-30699661201.03,-37469945322.02,-53239697390.82,-27488543123.44,16,60,945
946,India,IND,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.02,0.04,0.06,-0.01,-0.01,-0.03,0.01,0.03,0.04,0.05,0.04,0.0,0.01,0.05,0.05,0.08,0.03,0.09,0.07,0.03,0.1,0.2,0.3,0.59,0.62,0.86,0.63,0.47,0.77,1.06,1.01,0.61,0.77,0.89,2.13,2.07,3.62,2.65,1.64,2.0,1.31,1.52,1.7,2.09,1.94,1.51,1.56,1.79,2.41,1.41,16,60,946
947,India,IND,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,0.0,0.0,1403521.7,20715364.8,365761010.5,344084352.5,259600927.0,101632849.7,13917848.4,66433867.6,144973102.3,350419617.4,517568362.4,601169965.1,937851978.6,1350591993.4,1457915586.8,1192297454.4,844049057.6,666204817.0,606383743.3,404603328.9,1376813563.8,1909473718.9,1072721053.6,668316007.4,411890510.1,306674094.7,64929047.4,19338390.9,17687826.9,14959283.4,22410954.5,29499348.1,41707412.4,36813526.0,8603322.8,14344354.4,19605239.1,6709954.9,1828063.3,7859526.8,3022547.7,2788455.4,4671986.7,2949592.7,5324273.2,54611031.9,17374333.6,12513385.7,16,60,947
948,India,IND,Income share held by fourth 20%,SI.DST.04TH.20,0.0,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,21.1,0.0,0.0,0.0,0.0,0.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,0.0,0.0,0.0,20.5,0.0,20.5,0.0,0.0,0.0,20.2,20.3,20.1,21.0,20.1,0.0,0.0,16,60,948
949,India,IND,Income share held by highest 20%,SI.DST.05TH.20,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,41.8,0.0,0.0,0.0,0.0,0.0,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.0,0.0,0.0,0.0,44.2,0.0,44.4,0.0,0.0,0.0,44.0,44.0,45.2,43.5,44.7,0.0,0.0,16,60,949
950,India,IND,Income share held by third 20%,SI.DST.03RD.20,0.0,0.0,0.0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,0.0,15.2,0.0,15.2,0.0,0.0,0.0,15.3,15.3,14.9,15.4,15.2,0.0,0.0,16,60,950
951,India,IND,Income share held by highest 10%,SI.DST.10TH.10,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,0.0,0.0,0.0,0.0,30.0,0.0,30.1,0.0,0.0,0.0,29.7,29.7,30.5,28.4,30.6,0.0,0.0,16,60,951
952,India,IND,Income share held by lowest 10%,SI.DST.FRST.10,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.5,0.0,3.5,0.0,0.0,0.0,3.6,3.5,3.5,3.4,3.4,0.0,0.0,16,60,952
953,India,IND,Income share held by second 20%,SI.DST.02ND.20,0.0,0.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,11.8,0.0,11.7,0.0,0.0,0.0,12.1,12.0,11.7,11.9,11.8,0.0,0.0,16,60,953
954,India,IND,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,7.5,0.0,4.6,0.0,0.0,0.0,3.7,3.6,2.5,2.2,1.8,0.0,0.0,16,60,954
955,India,IND,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,0.0,0.0,0.0,0.0,0.0,68.5,0.0,0.0,0.0,0.0,0.0,65.8,0.0,0.0,0.0,63.2,0.0,0.0,0.0,0.0,0.0,61.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.8,0.0,0.0,0.0,0.0,54.3,0.0,48.5,0.0,0.0,0.0,47.3,46.7,43.0,39.3,38.8,0.0,0.0,16,60,955
956,India,IND,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,0.0,0.0,0.0,0.0,0.0,45.4,0.0,0.0,0.0,0.0,0.0,41.2,0.0,0.0,0.0,37.6,0.0,0.0,0.0,0.0,0.0,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0,0.0,0.0,27.1,0.0,20.9,0.0,0.0,0.0,19.1,18.7,15.6,13.1,12.1,0.0,0.0,16,60,956
957,India,IND,Present value of external debt (current US$),DT.DOD.PVLX.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189290358476.7,16,60,957
958,India,IND,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,3.49,3.45,3.44,3.41,3.42,2.8,3.94,3.84,6.13,7.1,8.9,10.89,11.21,11.19,11.01,10.62,10.72,10.17,10.24,8.33,7.22,3.97,4.36,5.38,7.16,5.36,4.4,3.94,3.42,2.76,3.87,5.32,5.55,7.27,15.73,17.69,19.3,18.18,19.44,23.34,23.78,21.7,18.7,17.03,18.43,19.08,19.95,19.04,18.32,18.7,16,60,958
959,India,IND,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,0.0,74796800.0,608514556.0,817523224.0,472063147.3,151960221.0,0.0,0.0,1013962428.7,1623734675.6,3524446378.0,4636427497.6,4406542876.9,4663026863.5,4536691007.2,4113563559.9,2678419377.8,1582264409.9,2771330298.7,3598349793.5,4720474000.0,4901188815.2,4033829654.8,2415513565.4,1361208912.1,671083198.4,298150359.5,961333449.8,887503204.7,856046774.1,926064238.4,1012198184.9,1057863821.7,973575845.9,1024752148.0,1076418892.5,1049185715.9,6236675801.4,6126637175.9,6107700666.3,6114264353.3,6126514519.9,5763720183.6,5512793757.6,5348098577.2,5665573406.3,5532927685.8,5501236937.5,5729759547.2,23160228301.7,16,60,959
960,Indonesia,IDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,16.52,20.05,29.0,22.55,22.17,23.49,21.87,30.07,30.47,27.63,22.38,27.75,27.31,23.78,20.5,24.58,25.04,26.09,27.31,28.35,30.31,26.75,26.51,26.31,25.82,27.86,52.97,35.51,40.98,39.03,32.69,30.48,32.22,34.07,31.03,29.44,29.81,24.16,24.3,26.33,24.59,23.92,23.67,21.16,19.09,20.18,21.0,18.59,17.27,21.56,26,61,960
961,Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,10997590361.45,16273253012.05,25802409638.55,30463855421.69,37269156626.51,45808915662.65,51455719100.27,51400186379.19,72482337370.86,85518233450.18,90158449307.26,81052283404.22,84853699994.57,85289491746.84,79954072569.46,75929617576.23,84300174475.8,94451427898.01,106140727356.68,116621996217.13,128026966579.96,158006700301.53,176892143931.51,202132028723.12,227369679374.97,215748998609.64,95445547872.72,140001351215.46,165021012077.81,160446947784.91,195660611165.18,234772463823.81,256836875295.45,285868618224.02,364570514304.85,432216737774.86,510228634992.26,539580085612.4,755094160363.07,892969107923.09,917869910105.75,912524136718.02,890814755233.23,860854235065.08,931877364177.74,1015618742565.81,1042271531011.99,1119099868265.25,1058688935454.78,1186092991320.04,26,61,961
962,Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.04,8.1,7.23,5.61,7.08,8.26,6.87,7.14,10.0,7.88,2.25,4.4,6.84,2.46,5.77,5.0,5.63,7.79,7.22,6.78,6.5,6.5,7.54,8.22,7.82,4.7,-13.13,0.79,4.92,3.64,4.5,4.78,5.03,5.69,5.5,6.35,6.01,4.63,6.22,6.17,6.03,5.56,5.01,4.88,5.03,5.07,5.17,5.02,-2.07,3.69,26,61,962
963,Indonesia,IDN,Income share held by lowest 20%,SI.DST.FRST.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,8.9,0.0,0.0,8.8,0.0,0.0,8.7,0.0,0.0,8.1,0.0,8.7,8.9,9.4,9.4,8.8,8.6,8.2,8.2,7.9,7.6,7.7,7.8,7.4,6.9,7.0,7.0,7.0,6.9,6.8,6.7,6.8,7.1,7.1,7.0,26,61,963
964,Indonesia,IDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,16.12,36.88,47.86,11.8,14.25,13.53,11.96,31.41,29.0,10.2,7.95,18.38,10.56,6.19,2.36,15.92,7.78,9.15,9.11,8.91,7.29,19.15,7.78,9.88,8.68,12.57,75.27,14.16,20.45,14.3,5.9,5.49,8.55,14.33,14.09,11.26,18.15,8.27,15.26,7.47,3.75,4.97,5.44,3.98,2.44,4.29,3.82,1.6,-0.44,6.02,26,61,964
965,Indonesia,IDN,Net migration,SM.POP.NETM,72010.0,64990.0,61188.0,56388.0,48001.0,45610.0,45920.0,43900.0,42246.0,44710.0,46789.0,47375.0,43693.0,37447.0,30990.0,26709.0,25379.0,19910.0,11542.0,3096.0,-2608.0,-3474.0,-2576.0,-1651.0,-1856.0,-4332.0,-11356.0,-28804.0,-42697.0,-64261.0,-83985.0,-97733.0,-102669.0,-102380.0,-101108.0,-103121.0,-108492.0,-98211.0,-77010.0,-54051.0,-38499.0,-36670.0,-37324.0,-37991.0,-38653.0,-39282.0,-39878.0,-40567.0,-24999.0,-14992.0,26,61,965
966,Indonesia,IDN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.2,0.0,0.0,74.3,0.0,0.0,62.8,0.0,0.0,62.1,0.0,0.0,51.3,0.0,69.1,46.0,43.6,39.9,26.8,26.4,27.0,24.6,30.6,25.2,24.7,21.0,18.3,15.7,13.7,11.2,9.3,8.3,7.5,6.6,5.4,4.4,3.8,3.5,26,61,966
967,Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,23.4,19.1,18.4,18.2,17.4,16.7,16.0,17.8,16.6,15.4,14.2,13.3,12.5,12.0,11.4,11.3,11.2,10.9,10.6,9.8,9.4,9.8,0.0,26,61,967
968,Indonesia,IDN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.3,26,61,968
969,Indonesia,IDN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0.0,31.0,0.0,0.0,29.8,0.0,0.0,0.0,30.3,0.0,25.8,22.8,24.8,23.4,23.0,23.1,19.7,24.4,0.0,19.6,0.0,0.0,18.6,0.0,0.0,19.9,0.0,0.0,0.0,0.0,17.7,0.0,0.0,0.0,26,61,969
970,Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,18.67,19.0,19.58,21.08,21.85,22.59,24.03,0.0,0.0,28.36,30.54,34.05,34.3,0.0,41.9,47.39,49.35,49.19,46.59,44.82,44.07,43.73,44.75,47.58,50.35,54.08,54.33,54.41,55.08,55.54,57.16,60.14,61.87,60.15,62.64,70.54,69.66,74.63,76.43,79.11,80.45,82.64,82.68,86.12,84.95,87.06,88.91,0.0,0.0,0.0,26,61,970
971,Indonesia,IDN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.04,18.13,18.83,21.88,28.91,37.46,37.18,40.44,38.69,33.48,34.38,32.77,33.87,30.97,30.28,37.15,30.32,32.26,30.62,22.85,23.96,25.23,26.32,25.47,20.91,25.75,19.06,14.48,19.57,18.73,14.41,17.43,19.97,29.92,34.61,37.48,29.44,25.07,39.41,36.7,28.78,26,61,971
972,Indonesia,IDN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.53,10.19,9.38,3.9,8.07,10.46,9.32,4.17,25.78,15.46,7.18,227.01,47.05,40.81,-3.87,-15.69,-60.66,14.89,58.21,-20.4,13.33,40.3,29.52,5.2,-40.77,-11.36,-93.02,-367.41,179.59,31.04,-129.43,-450.9,-88.29,234.07,-51.83,-652.32,-1.23,23.78,2.62,5.26,5.41,5.61,3.93,6.41,7.74,6.11,5.76,4.52,-3.55,0.0,26,61,972
973,Indonesia,IDN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,-5.91,-7.82,-2.19,-2.25,-4.89,-2.76,-1.66,-1.17,-2.82,-3.65,-2.17,-1.33,-1.58,-3.18,-3.37,-2.27,4.29,4.13,4.84,4.3,4.0,3.45,0.61,0.1,2.98,2.43,0.02,1.97,0.68,0.19,-2.66,-3.19,-3.09,-2.04,-1.82,-1.59,-2.94,-2.71,-0.42,0.29,26,61,973
974,Indonesia,IDN,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,10.51,12.76,14.72,21.81,29.4,30.26,32.97,30.57,25.62,23.76,21.95,21.45,19.08,17.5,20.26,13.7,12.89,16.68,11.23,13.78,13.72,12.82,14.41,9.94,15.81,8.59,6.35,7.76,6.59,4.44,4.62,5.6,14.11,8.17,9.31,9.18,7.86,10.18,15.15,14.91,26,61,974
975,Indonesia,IDN,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,140422680.4,207970230.7,292001763.4,523920155.4,761025453.9,1262326981.1,2064914115.4,2103723246.7,1763304639.5,2039121798.3,2236153958.1,2524108008.1,3228207885.5,3987616473.8,4691800272.2,5677157175.6,6947881419.9,7715729246.1,7394726059.3,7582428263.9,8175336275.2,8921287544.4,8791971040.3,9490342798.5,11749429489.9,8919014183.0,7134336148.3,9250012381.2,7664955377.6,6710346368.8,6568222072.3,7493183598.1,10377101984.2,8177281917.8,9044610551.5,10793129775.1,9497619189.5,9864655521.3,11106152440.7,9568949734.2,9864692742.5,11619682254.7,28346793755.2,14226805295.1,15987722576.0,18344045829.7,17381120265.9,21102201918.6,27816775106.4,37816935031.6,26,61,975
976,Indonesia,IDN,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,323178680.4,549854230.7,741799763.4,1060249155.4,1340025453.9,2057226981.1,2832914115.4,3064723246.7,3084304639.5,3492121798.3,3856153958.1,3741258008.1,4846077885.5,5822706473.8,5983730272.2,7001334729.3,8641924307.1,9832526966.4,9945726981.0,11474841409.2,12454857565.0,14086788544.4,14264973040.3,16418529798.5,21545157489.9,19739406183.0,18312386487.9,17679813828.7,16696848557.3,15541444159.0,16937730123.9,18546822439.4,20579851041.6,20282630843.6,28320834585.3,23961418044.5,21674256254.9,24897518363.4,31569058232.8,31073407053.8,37240353780.7,41454808849.0,60119994190.7,60272600226.7,64403851199.7,58806915986.1,55468651176.2,81769164767.2,67398422666.0,72999003176.2,26,61,976
977,Indonesia,IDN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,22.83,24.78,3.63,-9.73,12.5,22.37,1.85,2.57,-5.64,-2.39,-13.94,6.28,6.54,-7.8,15.21,14.62,1.05,10.45,0.45,19.88,14.66,6.61,9.94,7.72,7.56,7.8,11.18,-31.8,26.48,0.64,-1.22,5.89,13.53,16.6,9.41,8.54,9.53,-9.69,15.27,14.77,1.61,4.17,1.07,-2.12,-1.66,8.9,6.51,-0.48,-8.14,24.04,26,61,977
978,Indonesia,IDN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1816385542.17,3263373493.98,7482168674.7,6868915662.65,8264096385.54,10760963855.42,11251894892.85,15453888931.58,22088390908.63,23629067635.09,20176590282.75,22488286936.95,23177770004.31,20279854571.74,16387068862.06,18661070325.96,21110162561.65,24640067882.5,28982531189.66,33063806609.37,38801726176.4,42274397859.5,46896633113.5,53185312942.04,58717201041.71,60106038403.58,50555726234.55,49720260589.81,67621169165.83,62625875833.91,63956798804.5,71553141044.99,82744351781.02,97387627234.84,113143424880.16,127226102177.01,152090401421.8,130357798591.19,183480563627.39,235095130017.57,225744402474.11,218308408827.84,210820082760.73,182158299305.4,177886012771.6,204924485587.55,218905647471.41,208057763085.71,182850626710.37,255731268263.15,26,61,978
979,Indonesia,IDN,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-2.38,0.57,7.58,0.57,1.34,3.41,1.02,6.48,8.29,2.08,-3.92,-1.07,4.52,2.84,-0.02,2.18,2.83,3.09,1.72,1.86,3.19,2.99,1.15,-1.33,-0.62,-0.28,9.75,8.08,10.52,8.27,6.3,7.34,4.67,4.15,5.41,4.04,1.06,2.81,1.9,2.47,-0.39,-0.79,-0.75,0.38,0.76,1.0,-1.07,-0.44,1.57,2.7,26,61,979
980,Indonesia,IDN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,54.79,46.37,37.02,39.48,38.67,37.29,36.46,37.99,30.22,27.6,28.82,39.08,39.64,44.91,55.96,72.68,67.4,66.06,69.21,71.63,72.18,58.66,62.63,63.41,58.3,65.1,168.2,117.37,93.49,85.9,67.67,59.52,56.33,52.26,38.96,35.67,32.09,34.45,26.98,25.3,28.32,29.78,33.98,36.98,35.36,35.95,37.54,37.06,40.47,36.07,26,61,980
981,Indonesia,IDN,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,5116423463.7,6529679342.0,8201920877.2,10362812015.2,12627058797.7,14545538470.3,16259712413.7,16515748316.7,18162697366.2,19487139319.3,21517280486.7,25145283588.6,26204153802.3,30619552568.2,36396965378.8,45449819897.0,46703954894.8,50796827545.8,58219293863.0,65047860844.5,69930251692.3,71170126589.4,88362781286.8,98433203875.8,96773074948.0,100504367435.3,122282150804.4,121201168133.2,111212068095.1,103265333636.6,101631823734.8,104265197834.5,105960577020.1,122960804204.1,123402225550.5,128794328385.3,137059847854.3,152250491374.0,162181147653.5,178415515093.7,205325603255.5,214483575380.0,243736116484.2,266574036689.1,275594674364.7,304012434582.5,328874571947.0,354569330797.1,369706241535.3,358846107817.5,26,61,981
982,Indonesia,IDN,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,913000000.0,1285000000.0,1844000000.0,2369000000.0,2624000000.0,2842000000.0,3040000000.0,3140000000.0,3142000000.0,3579000000.0,3200000000.0,3652400000.0,3930800000.0,3836500000.0,3778400000.0,4571000000.0,5545200000.0,6556300000.0,10260500000.0,13176000000.0,16281000000.0,14029000000.0,24440950000.0,33123191000.0,36694340000.0,44468771000.0,54728300000.0,47264868000.0,41169275000.0,34405214000.0,30026378000.0,29753665000.0,33546406000.0,45243994000.0,46766267000.0,48506581000.0,49296641000.0,54793124000.0,59433491000.0,70269527000.0,77920623000.0,86286218000.0,101551087000.0,107002622993.8,98521748104.2,109059398152.8,113802217213.4,121041419468.2,121773041643.4,116127510462.9,26,61,982
983,Indonesia,IDN,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,4203423463.7,5244679342.0,6357920877.2,7993812015.2,10003058797.7,11703538470.3,13219712413.7,13375748316.7,15020697366.2,15908139319.3,18317280486.7,21492883588.6,22273353802.3,26783052568.2,32618565378.8,40878819897.0,41158754894.8,44240527545.8,47958793863.0,51871860844.5,53649251692.3,57141126589.4,63921831286.8,65310012875.8,60078734948.0,56035596435.3,67553850804.4,73936300133.2,70042793095.1,68860119636.6,71605445734.8,74511532834.5,72414171020.1,77716810204.1,76635958550.5,80287747385.3,87763206854.3,97457367374.0,102747656653.5,108145988093.7,127404980255.5,128197357380.0,142185029484.2,159571413695.3,177072926260.5,194953036429.7,215072354733.6,233527911328.9,247933199891.9,242718597354.6,26,61,983
984,Indonesia,IDN,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,581820332.0,718000000.0,899000000.0,1135000000.0,1383000000.0,1925000000.0,1786000000.0,2108000000.0,2775000000.0,3274000000.0,3616000000.0,4639000000.0,5408000000.0,6049000000.0,6466000000.0,6360299594.9,6727000000.0,7975000000.0,11135300000.0,14314800000.0,18057100000.0,17987000000.0,19457000000.0,25966300000.0,32230440000.0,32865000000.0,20112700000.0,20029080000.0,21688024000.0,20031024000.0,17626024000.0,19476747000.0,22024000000.0,11022500000.0,12208300000.0,18655399000.0,20488290000.0,24049500000.0,33047270000.0,38173360000.0,44253420000.0,46110170000.0,45959810000.0,38430970000.0,40685025000.0,46731000000.0,47960000000.0,44798514000.0,44487594000.0,48617242000.0,26,61,984
985,Indonesia,IDN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-133000000.0,-225000000.0,-292000000.0,-222000000.0,-310000000.0,-258000000.0,-385000000.0,-576000000.0,-682000000.0,-1093000000.0,-1482000000.0,-1777000000.0,-1648000000.0,-1500000000.0,-3743000000.0,-5594000000.0,-4499000000.0,240800000.0,1865620963.49,4550355285.71,2977391857.14,-145085548.72,596923827.79,1511917230.0,-5271257207.64,-2188448467.0,-2253330000.0,-3418723398.71,-2628247482.67,-11106333134.54,-11528394761.9,-13716225988.19,-12170055178.76,-14733198282.61,-10704478316.63,-16135916018.7,-18502038860.62,-12510610514.5,-20531070565.63,-14142473958.17,-17105962220.8,26,61,985
